@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute outputs-1 {0,1,2,3}

@data
4921,'2025/11/30 17:28:36:820',35,-0.169882,0.076373,-0.533398,0.718438,0.190238,1.636795,-0.071851,-0.311894,-1.109318,1
4922,'2025/11/30 17:28:36:837',35,-0.345915,-0.049892,-0.476769,1.971035,-1.019523,0.783091,-0.042642,-0.320587,-1.052741,1
4923,'2025/11/30 17:28:36:855',35,-0.345915,-0.049892,-0.476769,1.971035,-1.019523,0.783091,-0.042642,-0.320587,-1.052741,1
4924,'2025/11/30 17:28:36:869',35,-0.186844,-0.038273,-0.111622,2.526849,-2.055409,-0.003286,0.031313,-0.376046,-1.013932,1
4925,'2025/11/30 17:28:36:887',35,-0.186844,-0.038273,-0.111622,2.526849,-2.055409,-0.003286,0.031313,-0.376046,-1.013932,1
4926,'2025/11/30 17:28:36:905',35,0.000294,0.004103,0.144816,2.135664,-2.202839,-0.177551,0.107781,-0.455355,-0.984165,1
4927,'2025/11/30 17:28:36:920',35,0.000294,0.004103,0.144816,2.135664,-2.202839,-0.177551,0.107781,-0.455355,-0.984165,1
4928,'2025/11/30 17:28:36:937',35,0.076447,0.037758,0.163873,1.944018,-2.668646,-0.278683,0.164228,-0.527871,-0.961673,1
4929,'2025/11/30 17:28:36:954',35,0.076447,0.037758,0.163873,1.944018,-2.668646,-0.278683,0.164228,-0.527871,-0.961673,1
4930,'2025/11/30 17:28:36:972',35,0.058577,0.05785,0.047984,2.179261,-4.190142,-0.574434,0.230259,-0.651126,-0.933733,1
4931,'2025/11/30 17:28:36:988',35,0.058577,0.05785,0.047984,2.179261,-4.190142,-0.574434,0.230259,-0.651126,-0.933733,1
4932,'2025/11/30 17:28:37:003',35,-0.290523,-0.016914,-0.19441,2.849765,-6.270786,-1.842667,0.322091,-0.843887,-0.902002,1
4933,'2025/11/30 17:28:37:022',35,-0.290523,-0.016914,-0.19441,2.849765,-6.270786,-1.842667,0.322091,-0.843887,-0.902002,1
4934,'2025/11/30 17:28:37:037',35,-0.467309,0.008072,-0.402482,3.480407,-7.787212,-3.520267,0.442474,-1.06802,-0.867489,1
4935,'2025/11/30 17:28:37:053',35,-0.467309,0.008072,-0.402482,3.480407,-7.787212,-3.520267,0.442474,-1.06802,-0.867489,1
4936,'2025/11/30 17:28:37:070',35,-0.275677,0.272381,-0.598954,4.069622,-8.34269,-4.466617,0.62122,-1.398989,-0.777672,1
4937,'2025/11/30 17:28:37:088',35,-0.275677,0.272381,-0.598954,4.069622,-8.34269,-4.466617,0.62122,-1.398989,-0.777672,1
4938,'2025/11/30 17:28:37:105',35,-0.307293,0.293426,-0.366676,4.066206,-9.508908,-5.305916,0.782554,-1.836374,-0.580011,1
4939,'2025/11/30 17:28:37:120',35,-0.307293,0.293426,-0.366676,4.066206,-9.508908,-5.305916,0.782554,-1.836374,-0.580011,1
4940,'2025/11/30 17:28:37:138',35,-0.379076,0.400863,-0.342643,3.69448,-11.302959,-6.352869,0.877127,-2.35558,-0.300231,1
4941,'2025/11/30 17:28:37:153',35,-0.379076,0.400863,-0.342643,3.69448,-11.302959,-6.352869,0.877127,-2.35558,-0.300231,1
4942,'2025/11/30 17:28:37:173',35,-0.248274,0.552887,-0.509037,3.159116,-11.825895,-6.05082,0.86171,-3.069163,0.090252,1
4943,'2025/11/30 17:28:37:188',35,-0.248274,0.552887,-0.509037,3.159116,-11.825895,-6.05082,0.86171,-3.069163,0.090252,1
4944,'2025/11/30 17:28:37:203',35,-0.065702,0.405319,-0.333317,1.550868,-8.716624,-4.658754,0.740121,2.673486,0.328251,1
4945,'2025/11/30 17:28:37:220',35,-0.065702,0.405319,-0.333317,1.550868,-8.716624,-4.658754,0.740121,2.673486,0.328251,1
4946,'2025/11/30 17:28:37:239',35,-0.147014,0.353476,0.044127,-0.858279,-5.270353,-3.966116,0.656031,2.385342,0.456439,1
4947,'2025/11/30 17:28:37:253',35,-0.147014,0.353476,0.044127,-0.858279,-5.270353,-3.966116,0.656031,2.385342,0.456439,1
4948,'2025/11/30 17:28:37:270',35,-0.072675,0.523504,0.250849,-3.463366,-3.828623,-3.134454,0.606837,2.130555,0.632238,1
4949,'2025/11/30 17:28:37:303',35,-0.138901,0.668206,0.003076,-4.729564,-2.558532,-2.323275,0.58556,1.897776,0.839563,1
4950,'2025/11/30 17:28:37:322',35,-0.138901,0.668206,0.003076,-4.729564,-2.558532,-2.323275,0.58556,1.897776,0.839563,1
4951,'2025/11/30 17:28:37:338',35,-0.123348,0.676562,0.013511,-5.486065,-1.054048,-2.132969,0.54997,1.715298,1.065957,1
4952,'2025/11/30 17:28:37:356',35,-0.123348,0.676562,0.013511,-5.486065,-1.054048,-2.132969,0.54997,1.715298,1.065957,1
4953,'2025/11/30 17:28:37:372',35,0.211222,0.683403,-0.063426,-5.736762,-0.961473,-1.391263,0.508346,1.588207,1.266557,1
4954,'2025/11/30 17:28:37:389',35,0.211222,0.683403,-0.063426,-5.736762,-0.961473,-1.391263,0.508346,1.588207,1.266557,1
4955,'2025/11/30 17:28:37:403',35,1.01264,0.915595,-0.116139,-5.928503,-1.672249,1.821002,0.494563,1.430019,1.497135,1
4956,'2025/11/30 17:28:37:422',35,1.01264,0.915595,-0.116139,-5.928503,-1.672249,1.821002,0.494563,1.430019,1.497135,1
4957,'2025/11/30 17:28:37:440',35,1.026524,1.218017,-0.156393,-6.20591,-0.453557,5.959008,0.582367,1.245665,1.775165,1
4958,'2025/11/30 17:28:37:455',35,1.026524,1.218017,-0.156393,-6.20591,-0.453557,5.959008,0.582367,1.245665,1.775165,1
4959,'2025/11/30 17:28:37:471',35,0.609929,1.576542,0.270901,-8.21536,0.856436,8.011987,0.687829,1.043011,2.123682,1
4960,'2025/11/30 17:28:37:488',35,0.609929,1.576542,0.270901,-8.21536,0.856436,8.011987,0.687829,1.043011,2.123682,1
4961,'2025/11/30 17:28:37:506',35,0.535725,2.43805,0.282065,-11.549155,1.699897,9.868991,0.702448,0.695361,2.734387,1
4962,'2025/11/30 17:28:37:523',35,0.535725,2.43805,0.282065,-11.549155,1.699897,9.868991,0.702448,0.695361,2.734387,1
4963,'2025/11/30 17:28:37:538',35,0.995463,2.95442,-0.446434,-10.917643,0.421899,12.466073,0.533687,0.347572,-2.88204,1
4964,'2025/11/30 17:28:37:554',35,0.995463,2.95442,-0.446434,-10.917643,0.421899,12.466073,0.533687,0.347572,-2.88204,1
4965,'2025/11/30 17:28:37:571',35,1.21707,3.121504,-1.282218,-6.084981,-0.889374,15.792924,0.374145,0.107121,-2.360626,1
4966,'2025/11/30 17:28:37:587',35,1.21707,3.121504,-1.282218,-6.084981,-0.889374,15.792924,0.374145,0.107121,-2.360626,1
4967,'2025/11/30 17:28:37:606',35,-0.28569,4.492042,-0.935769,-1.814777,0.16504,18.528553,0.23933,-0.102413,-1.715786,1
4968,'2025/11/30 17:28:37:622',35,-0.28569,4.492042,-0.935769,-1.814777,0.16504,18.528553,0.23933,-0.102413,-1.715786,1
4969,'2025/11/30 17:28:37:637',35,-2.924058,3.002362,-1.320352,1.761337,-1.940953,9.226856,0.133281,-0.183148,-1.207743,1
4970,'2025/11/30 17:28:37:654',35,-2.924058,3.002362,-1.320352,1.761337,-1.940953,9.226856,0.133281,-0.183148,-1.207743,1
4971,'2025/11/30 17:28:37:671',35,-0.802566,1.330748,-0.908072,6.883395,-10.000661,6.401941,0.21925,-0.431996,-0.952317,1
4972,'2025/11/30 17:28:37:689',35,-0.802566,1.330748,-0.908072,6.883395,-10.000661,6.401941,0.21925,-0.431996,-0.952317,1
4973,'2025/11/30 17:28:37:705',35,-1.253384,0.925012,-0.074559,6.248947,-4.199432,5.903874,0.279862,-0.786953,-0.620006,1
4974,'2025/11/30 17:28:37:724',35,-1.253384,0.925012,-0.074559,6.248947,-4.199432,5.903874,0.279862,-0.786953,-0.620006,1
4975,'2025/11/30 17:28:37:738',35,-1.504801,-0.171916,0.527606,5.093782,-3.7472,2.258452,0.298325,-0.975542,-0.367406,1
4976,'2025/11/30 17:28:37:756',35,-1.504801,-0.171916,0.527606,5.093782,-3.7472,2.258452,0.298325,-0.975542,-0.367406,1
4977,'2025/11/30 17:28:37:771',35,-0.770486,0.066781,0.792032,2.674589,-1.450832,1.60946,0.314028,-1.106605,-0.231163,1
4978,'2025/11/30 17:28:37:789',35,-0.770486,0.066781,0.792032,2.674589,-1.450832,1.60946,0.314028,-1.106605,-0.231163,1
4979,'2025/11/30 17:28:37:805',35,-0.617154,0.043745,0.372575,1.093403,0.483676,1.028687,0.291683,-1.129074,-0.15735,1
4980,'2025/11/30 17:28:37:822',35,-0.617154,0.043745,0.372575,1.093403,0.483676,1.028687,0.291683,-1.129074,-0.15735,1
4981,'2025/11/30 17:28:37:838',35,-0.473454,-0.123303,0.289547,1.594163,-1.105742,-0.337967,0.302253,-1.160714,-0.106095,1
4982,'2025/11/30 17:28:37:854',35,-0.473454,-0.123303,0.289547,1.594163,-1.105742,-0.337967,0.302253,-1.160714,-0.106095,1
4983,'2025/11/30 17:28:37:870',35,-0.171346,0.007124,0.463853,0.569519,-0.286189,-0.662213,0.331265,-1.192654,-0.078399,1
4984,'2025/11/30 17:28:37:889',35,-0.171346,0.007124,0.463853,0.569519,-0.286189,-0.662213,0.331265,-1.192654,-0.078399,1
4985,'2025/11/30 17:28:37:907',35,0.094855,0.074097,0.432819,-0.802275,0.215786,-0.657103,0.350745,-1.184919,-0.095289,1
4986,'2025/11/30 17:28:37:922',35,0.094855,0.074097,0.432819,-0.802275,0.215786,-0.657103,0.350745,-1.184919,-0.095289,1
4987,'2025/11/30 17:28:37:939',35,0.16842,0.099517,0.280188,-1.114767,-0.122311,-0.410387,0.354825,-1.166725,-0.137197,1
4988,'2025/11/30 17:28:37:954',35,0.16842,0.099517,0.280188,-1.114767,-0.122311,-0.410387,0.354825,-1.166725,-0.137197,1
4989,'2025/11/30 17:28:37:974',35,0.24213,0.155233,0.178545,-1.077456,-1.068475,0.080881,0.346626,-1.170407,-0.171978,1
4990,'2025/11/30 17:28:37:990',35,0.24213,0.155233,0.178545,-1.077456,-1.068475,0.080881,0.346626,-1.170407,-0.171978,1
4991,'2025/11/30 17:28:38:004',35,-0.077433,0.061893,-0.074818,-0.949973,-0.976663,0.239973,0.32537,-1.206726,-0.203089,1
4992,'2025/11/30 17:28:38:021',35,-0.077433,0.061893,-0.074818,-0.949973,-0.976663,0.239973,0.32537,-1.206726,-0.203089,1
4993,'2025/11/30 17:28:38:039',35,-0.24092,-0.01037,-0.153563,-0.705475,-0.353017,-0.243779,0.314619,-1.215461,-0.232567,1
4994,'2025/11/30 17:28:38:055',35,-0.24092,-0.01037,-0.153563,-0.705475,-0.353017,-0.243779,0.314619,-1.215461,-0.232567,1
4995,'2025/11/30 17:28:38:071',35,-0.107874,0.032208,-0.113426,-0.251905,-1.20024,-0.40676,0.320665,-1.235037,-0.252995,1
4996,'2025/11/30 17:28:38:088',35,-0.107874,0.032208,-0.113426,-0.251905,-1.20024,-0.40676,0.320665,-1.235037,-0.252995,1
4997,'2025/11/30 17:28:38:104',35,-0.115644,0.038483,-0.126109,-0.16966,-0.968999,-0.492609,0.331509,-1.268031,-0.262962,1
4998,'2025/11/30 17:28:38:121',35,-0.115644,0.038483,-0.126109,-0.16966,-0.968999,-0.492609,0.331509,-1.268031,-0.262962,1
4999,'2025/11/30 17:28:38:140',35,-0.065979,0.03936,-0.143401,-0.002417,-0.391752,-0.574366,0.348236,-1.286876,-0.273031,1
5000,'2025/11/30 17:28:38:154',35,-0.065979,0.03936,-0.143401,-0.002417,-0.391752,-0.574366,0.348236,-1.286876,-0.273031,1
5001,'2025/11/30 17:28:38:170',35,-0.000288,0.025513,-0.071505,0.281384,-0.267339,-0.597338,0.369414,-1.296982,-0.273316,1
5002,'2025/11/30 17:28:38:189',35,-0.000288,0.025513,-0.071505,0.281384,-0.267339,-0.597338,0.369414,-1.296982,-0.273316,1
5003,'2025/11/30 17:28:38:206',35,0.053313,0.049699,-0.012561,0.317042,-0.151714,-0.441268,0.387263,-1.305635,-0.268157,1
5004,'2025/11/30 17:28:38:223',35,0.053313,0.049699,-0.012561,0.317042,-0.151714,-0.441268,0.387263,-1.305635,-0.268157,1
5005,'2025/11/30 17:28:38:238',35,0.02488,0.014549,0.019435,0.289662,-0.167653,-0.392053,0.403624,-1.313808,-0.261212,1
5006,'2025/11/30 17:28:38:255',35,0.02488,0.014549,0.019435,0.289662,-0.167653,-0.392053,0.403624,-1.313808,-0.261212,1
5007,'2025/11/30 17:28:38:270',35,-0.005575,-0.015419,0.089848,0.121147,-0.101031,-0.502689,0.421044,-1.31977,-0.25695,1
5008,'2025/11/30 17:28:55:509',36,0.002712,-0.044246,0.029852,0.042555,-0.286338,0.040516,0.437471,-0.952726,-1.232776,2
5009,'2025/11/30 17:28:55:522',36,0.002712,-0.044246,0.029852,0.042555,-0.286338,0.040516,0.437471,-0.952726,-1.232776,2
5010,'2025/11/30 17:28:55:538',36,0.021832,-0.047951,0.032012,0.147142,-0.533352,0.133878,0.437474,-0.968725,-1.228029,2
5011,'2025/11/30 17:28:55:558',36,0.021832,-0.047951,0.032012,0.147142,-0.533352,0.133878,0.437474,-0.968725,-1.228029,2
5012,'2025/11/30 17:28:55:574',36,0.003793,-0.018212,0.048832,0.079692,-0.560255,0.384111,0.433098,-0.989127,-1.22033,2
5013,'2025/11/30 17:28:55:589',36,0.003793,-0.018212,0.048832,0.079692,-0.560255,0.384111,0.433098,-0.989127,-1.22033,2
5014,'2025/11/30 17:28:55:608',36,-0.021809,0.001359,-0.084751,0.241672,-0.312318,0.977444,0.41511,-1.010945,-1.202095,2
5015,'2025/11/30 17:28:55:623',36,-0.021809,0.001359,-0.084751,0.241672,-0.312318,0.977444,0.41511,-1.010945,-1.202095,2
5016,'2025/11/30 17:28:55:639',36,-0.16715,0.099074,0.056666,0.03512,-0.163829,1.201676,0.385465,-1.03161,-1.172785,2
5017,'2025/11/30 17:28:55:656',36,-0.16715,0.099074,0.056666,0.03512,-0.163829,1.201676,0.385465,-1.03161,-1.172785,2
5018,'2025/11/30 17:28:55:672',36,-0.306126,0.01187,-0.092938,0.297125,-0.197971,1.046158,0.358553,-1.044183,-1.149078,2
5019,'2025/11/30 17:28:55:690',36,-0.306126,0.01187,-0.092938,0.297125,-0.197971,1.046158,0.358553,-1.044183,-1.149078,2
5020,'2025/11/30 17:28:55:706',36,-0.359591,-0.005444,-0.164887,0.668469,-0.264767,0.876755,0.33812,-1.064625,-1.116867,2
5021,'2025/11/30 17:28:55:725',36,-0.359591,-0.005444,-0.164887,0.668469,-0.264767,0.876755,0.33812,-1.064625,-1.116867,2
5022,'2025/11/30 17:28:55:739',36,-0.427163,0.028276,-0.07527,0.635461,-0.262925,0.658261,0.324708,-1.083661,-1.081403,2
5023,'2025/11/30 17:28:55:756',36,-0.427163,0.028276,-0.07527,0.635461,-0.262925,0.658261,0.324708,-1.083661,-1.081403,2
5024,'2025/11/30 17:28:55:775',36,-0.573609,0.041122,-0.145732,0.77329,-0.481287,-0.022207,0.325028,-1.10628,-1.052659,2
5025,'2025/11/30 17:28:55:791',36,-0.573609,0.041122,-0.145732,0.77329,-0.481287,-0.022207,0.325028,-1.10628,-1.052659,2
5026,'2025/11/30 17:28:55:808',36,-0.501223,0.099706,-0.216478,0.940129,-0.833374,-0.55872,0.344437,-1.131619,-1.03326,2
5027,'2025/11/30 17:28:55:824',36,-0.501223,0.099706,-0.216478,0.940129,-0.833374,-0.55872,0.344437,-1.131619,-1.03326,2
5028,'2025/11/30 17:28:55:841',36,-0.522802,0.15437,-0.325645,1.334862,-1.086796,-1.170018,0.387572,-1.175953,-1.006799,2
5029,'2025/11/30 17:28:55:857',36,-0.522802,0.15437,-0.325645,1.334862,-1.086796,-1.170018,0.387572,-1.175953,-1.006799,2
5030,'2025/11/30 17:28:55:872',36,-0.516222,0.202869,-0.386883,1.813571,-1.290235,-1.971465,0.458343,-1.230208,-0.972857,2
5031,'2025/11/30 17:28:55:889',36,-0.516222,0.202869,-0.386883,1.813571,-1.290235,-1.971465,0.458343,-1.230208,-0.972857,2
5032,'2025/11/30 17:28:55:906',36,-0.408571,0.267244,-0.424599,2.414537,-1.79248,-2.634063,0.542273,-1.296325,-0.928213,2
5033,'2025/11/30 17:28:55:922',36,-0.408571,0.267244,-0.424599,2.414537,-1.79248,-2.634063,0.542273,-1.296325,-0.928213,2
5034,'2025/11/30 17:28:55:938',36,-0.332272,0.4018,-0.415526,3.128475,-3.024275,-3.640659,0.669852,-1.430007,-0.839334,2
5035,'2025/11/30 17:28:55:957',36,-0.332272,0.4018,-0.415526,3.128475,-3.024275,-3.640659,0.669852,-1.430007,-0.839334,2
5036,'2025/11/30 17:28:55:974',36,-0.222795,0.503508,-0.316676,3.242587,-4.410765,-4.506147,0.81624,-1.660125,-0.693212,2
5037,'2025/11/30 17:28:55:991',36,-0.222795,0.503508,-0.316676,3.242587,-4.410765,-4.506147,0.81624,-1.660125,-0.693212,2
5038,'2025/11/30 17:28:56:006',36,-0.1946,0.549831,-0.296813,3.012634,-4.948615,-5.017304,0.933242,-1.953051,-0.497177,2
5039,'2025/11/30 17:28:56:025',36,-0.1946,0.549831,-0.296813,3.012634,-4.948615,-5.017304,0.933242,-1.953051,-0.497177,2
5040,'2025/11/30 17:28:56:041',36,-0.211608,0.590367,-0.279885,2.134445,-5.115417,-5.474589,1.034384,-2.40028,-0.172298,2
5041,'2025/11/30 17:28:56:057',36,-0.211608,0.590367,-0.279885,2.134445,-5.115417,-5.474589,1.034384,-2.40028,-0.172298,2
5042,'2025/11/30 17:28:56:072',36,-0.178013,0.636456,-0.393657,1.424679,-5.167258,-5.650742,1.069224,-2.936193,0.235387,2
5043,'2025/11/30 17:28:56:089',36,-0.178013,0.636456,-0.393657,1.424679,-5.167258,-5.650742,1.069224,-2.936193,0.235387,2
5044,'2025/11/30 17:28:56:108',36,-0.259526,0.571141,-0.445049,1.046896,-4.763613,-5.935398,1.029062,2.896962,0.580955,2
5045,'2025/11/30 17:28:56:121',36,-0.259526,0.571141,-0.445049,1.046896,-4.763613,-5.935398,1.029062,2.896962,0.580955,2
5046,'2025/11/30 17:28:56:138',36,-0.345746,0.60805,-0.375622,0.517793,-4.102427,-6.448847,0.905866,2.475951,0.901625,2
5047,'2025/11/30 17:28:56:158',36,-0.345746,0.60805,-0.375622,0.517793,-4.102427,-6.448847,0.905866,2.475951,0.901625,2
5048,'2025/11/30 17:28:56:172',36,-0.391189,0.808509,-0.28537,-0.506575,-3.069746,-6.92944,0.734503,2.178655,1.134079,2
5049,'2025/11/30 17:28:56:192',36,-0.391189,0.808509,-0.28537,-0.506575,-3.069746,-6.92944,0.734503,2.178655,1.134079,2
5050,'2025/11/30 17:28:56:208',36,-0.571604,0.993832,-0.285814,-1.33929,-1.24715,-7.652475,0.525516,1.988672,1.323592,2
5051,'2025/11/30 17:28:56:224',36,-0.571604,0.993832,-0.285814,-1.33929,-1.24715,-7.652475,0.525516,1.988672,1.323592,2
5052,'2025/11/30 17:28:56:240',36,-0.535476,1.213455,-0.233327,-1.891655,-0.236415,-7.964957,0.326478,1.910255,1.4681,2
5053,'2025/11/30 17:28:56:258',36,-0.535476,1.213455,-0.233327,-1.891655,-0.236415,-7.964957,0.326478,1.910255,1.4681,2
5054,'2025/11/30 17:28:56:274',36,-0.111823,1.362362,-0.300137,-1.718327,-1.664764,-7.501893,0.084615,1.856447,1.619463,2
5055,'2025/11/30 17:28:56:291',36,-0.111823,1.362362,-0.300137,-1.718327,-1.664764,-7.501893,0.084615,1.856447,1.619463,2
5056,'2025/11/30 17:28:56:308',36,0.556746,1.170096,-0.599535,-0.653866,-4.063965,-5.678915,-0.100029,1.766859,1.704756,2
5057,'2025/11/30 17:28:56:322',36,0.556746,1.170096,-0.599535,-0.653866,-4.063965,-5.678915,-0.100029,1.766859,1.704756,2
5058,'2025/11/30 17:28:56:341',36,1.065537,1.115284,-0.73158,0.416761,-2.369096,-1.93453,-0.234673,1.642711,1.723644,2
5059,'2025/11/30 17:28:56:358',36,1.065537,1.115284,-0.73158,0.416761,-2.369096,-1.93453,-0.234673,1.642711,1.723644,2
5060,'2025/11/30 17:28:56:372',36,0.885302,1.413879,-0.168968,0.24741,-0.844021,1.852357,-0.232121,1.593572,1.71001,2
5061,'2025/11/30 17:28:56:389',36,0.885302,1.413879,-0.168968,0.24741,-0.844021,1.852357,-0.232121,1.593572,1.71001,2
5062,'2025/11/30 17:28:56:408',36,0.706154,1.704918,0.188459,-1.427179,-0.563455,5.231137,-0.110339,1.57109,1.723736,2
5063,'2025/11/30 17:28:56:423',36,0.706154,1.704918,0.188459,-1.427179,-0.563455,5.231137,-0.110339,1.57109,1.723736,2
5064,'2025/11/30 17:28:56:441',36,0.689192,2.092733,0.274418,-4.43851,0.466604,8.838984,0.099213,1.566499,1.810142,2
5065,'2025/11/30 17:28:56:457',36,0.689192,2.092733,0.274418,-4.43851,0.466604,8.838984,0.099213,1.566499,1.810142,2
5066,'2025/11/30 17:28:56:471',36,0.516028,3.29276,-0.177824,-7.606415,1.946548,12.718677,0.4737,1.545259,2.040436,2
5067,'2025/11/30 17:28:56:489',36,0.516028,3.29276,-0.177824,-7.606415,1.946548,12.718677,0.4737,1.545259,2.040436,2
5068,'2025/11/30 17:28:56:509',36,0.978028,4.559388,-0.747177,-6.502922,0.043643,17.956516,0.968365,1.292104,2.489703,2
5069,'2025/11/30 17:28:56:524',36,0.978028,4.559388,-0.747177,-6.502922,0.043643,17.956516,0.968365,1.292104,2.489703,2
5070,'2025/11/30 17:28:56:542',36,0.975122,6.137229,-1.210577,0.100977,-4.664495,22.944485,1.302907,-0.146402,-2.332733,2
5071,'2025/11/30 17:28:56:557',36,0.975122,6.137229,-1.210577,0.100977,-4.664495,22.944485,1.302907,-0.146402,-2.332733,2
5072,'2025/11/30 17:28:56:575',36,-5.310231,6.743425,0.307977,-2.718674,14.777906,21.318537,0.663828,-1.211342,-1.107652,2
5073,'2025/11/30 17:28:56:591',36,-5.310231,6.743425,0.307977,-2.718674,14.777906,21.318537,0.663828,-1.211342,-1.107652,2
5074,'2025/11/30 17:28:56:608',36,-6.070461,2.812909,-0.098047,-10.426145,0.905535,1.688214,0.158172,-0.767116,-1.18889,2
5075,'2025/11/30 17:28:56:622',36,-6.070461,2.812909,-0.098047,-10.426145,0.905535,1.688214,0.158172,-0.767116,-1.18889,2
5076,'2025/11/30 17:28:56:639',36,-3.17549,0.696472,-5.622058,2.701341,-0.327402,-0.832108,0.090793,-0.796095,-1.272968,2
5077,'2025/11/30 17:28:56:658',36,-3.17549,0.696472,-5.622058,2.701341,-0.327402,-0.832108,0.090793,-0.796095,-1.272968,2
5078,'2025/11/30 17:28:56:674',36,-1.544979,0.050035,-0.086637,2.286839,0.86637,-1.749379,0.20346,-0.798466,-1.2008,2
5079,'2025/11/30 17:28:56:689',36,-1.544979,0.050035,-0.086637,2.286839,0.86637,-1.749379,0.20346,-0.798466,-1.2008,2
5080,'2025/11/30 17:28:56:707',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5081,'2025/11/30 17:28:56:723',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5082,'2025/11/30 17:28:56:739',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5083,'2025/11/30 17:28:56:755',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5084,'2025/11/30 17:28:56:773',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5085,'2025/11/30 17:28:56:790',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5086,'2025/11/30 17:28:56:806',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5087,'2025/11/30 17:28:56:823',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5088,'2025/11/30 17:28:56:841',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5089,'2025/11/30 17:28:56:856',36,-0.250305,-0.122907,0.156082,0.386839,0.7012,-2.15388,0.277888,-0.758445,-1.234591,2
5090,'2025/11/30 17:28:56:872',36,0.094111,0.036828,0.293331,-0.922823,0.104075,0.812618,0.292268,-0.642936,-1.308409,2
5091,'2025/11/30 17:28:56:891',36,0.094111,0.036828,0.293331,-0.922823,0.104075,0.812618,0.292268,-0.642936,-1.308409,2
5092,'2025/11/30 17:28:56:905',36,-0.02902,0.001116,0.153609,-1.106163,0.19579,0.535322,0.247643,-0.634328,-1.312119,2
5093,'2025/11/30 17:28:56:923',36,-0.02902,0.001116,0.153609,-1.106163,0.19579,0.535322,0.247643,-0.634328,-1.312119,2
5094,'2025/11/30 17:28:56:941',36,-0.02902,0.001116,0.153609,-1.106163,0.19579,0.535322,0.247643,-0.634328,-1.312119,2
5095,'2025/11/30 17:28:56:956',36,-0.02902,0.001116,0.153609,-1.106163,0.19579,0.535322,0.247643,-0.634328,-1.312119,2
5096,'2025/11/30 17:28:56:975',36,-0.02902,0.001116,0.153609,-1.106163,0.19579,0.535322,0.247643,-0.634328,-1.312119,2
5097,'2025/11/30 17:28:56:989',36,-0.02902,0.001116,0.153609,-1.106163,0.19579,0.535322,0.247643,-0.634328,-1.312119,2
5098,'2025/11/30 17:28:57:008',36,-0.02902,0.001116,0.153609,-1.106163,0.19579,0.535322,0.247643,-0.634328,-1.312119,2
5099,'2025/11/30 17:28:57:023',36,-0.02902,0.001116,0.153609,-1.106163,0.19579,0.535322,0.247643,-0.634328,-1.312119,2
5100,'2025/11/30 17:28:57:039',36,-0.02902,0.001116,0.153609,-1.106163,0.19579,0.535322,0.247643,-0.634328,-1.312119,2
5101,'2025/11/30 17:28:57:059',36,-0.139201,-0.043479,-0.158468,-0.276064,-0.342816,-0.563459,0.174786,-0.645727,-1.340913,2
5102,'2025/11/30 17:28:57:075',36,-0.155959,-0.027485,-0.182398,0.060064,0.009739,-0.604933,0.18279,-0.648681,-1.35703,2
5103,'2025/11/30 17:28:57:088',36,-0.155959,-0.027485,-0.182398,0.060064,0.009739,-0.604933,0.18279,-0.648681,-1.35703,2
5104,'2025/11/30 17:28:57:105',36,-0.240749,-0.014796,-0.11278,0.330341,-0.00731,-1.154419,0.205395,-0.644616,-1.375523,2
