@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute drumOut-1 numeric

@data
5449,'2025/12/01 11:32:06:892',10,0.668012,3.868056,-0.300627,-3.146041,-0.548079,19.818422,1.177282,-0.773036,-2.790617,0.5
5450,'2025/12/01 11:32:06:907',10,-2.617072,5.340497,0.218889,-6.658023,5.521564,17.88662,0.607143,-1.085688,-2.363083,0.5
5451,'2025/12/01 11:32:06:926',10,-2.617072,5.340497,0.218889,-6.658023,5.521564,17.88662,0.607143,-1.085688,-2.363083,0.5
5452,'2025/12/01 11:32:06:940',10,-4.887147,1.07007,-2.333121,-10.250359,8.739896,2.112918,0.098075,-0.686908,-2.479179,0.5
5453,'2025/12/01 11:32:06:959',10,-4.887147,1.07007,-2.333121,-10.250359,8.739896,2.112918,0.098075,-0.686908,-2.479179,0.5
5454,'2025/12/01 11:32:06:976',10,-1.948686,0.466094,-4.006103,4.590527,-7.92233,-2.129218,0.063839,-0.766724,-2.522811,0.5
5455,'2025/12/01 11:32:06:991',10,-1.948686,0.466094,-4.006103,4.590527,-7.92233,-2.129218,0.063839,-0.766724,-2.522811,0.5
5456,'2025/12/01 11:32:07:010',10,-0.969973,0.178101,-1.100448,2.34865,-0.974243,-1.942764,0.194041,-0.905729,-2.481282,0.5
5457,'2025/12/01 11:32:07:025',10,-0.969973,0.178101,-1.100448,2.34865,-0.974243,-1.942764,0.194041,-0.905729,-2.481282,0.5
5458,'2025/12/01 11:32:07:040',10,-0.027693,0.023929,0.067581,0.244716,0.680199,-0.266938,0.243648,-0.891978,-2.474002,0.5
5459,'2025/12/01 11:32:07:059',10,-0.027693,0.023929,0.067581,0.244716,0.680199,-0.266938,0.243648,-0.891978,-2.474002,0.5
5460,'2025/12/01 11:32:07:076',10,-0.160012,-0.125215,-0.15605,0.533521,0.016131,-0.136071,0.252694,-0.882985,-2.467395,0.5
5461,'2025/12/01 11:32:07:091',10,-0.160012,-0.125215,-0.15605,0.533521,0.016131,-0.136071,0.252694,-0.882985,-2.467395,0.5
5462,'2025/12/01 11:32:07:109',10,-0.160012,-0.125215,-0.15605,0.533521,0.016131,-0.136071,0.252694,-0.882985,-2.467395,0.5
5463,'2025/12/01 11:32:07:126',10,-0.174871,-0.072208,-0.085896,0.891888,-0.539467,-0.38719,0.272966,-0.892774,-2.455503,0.5
5464,'2025/12/01 11:32:07:140',10,-0.010699,-0.041995,0.047901,0.919799,-1.014824,-0.345188,0.303749,-0.92842,-2.436682,0.5
5465,'2025/12/01 11:32:07:159',10,-0.010699,-0.041995,0.047901,0.919799,-1.014824,-0.345188,0.303749,-0.92842,-2.436682,0.5
5466,'2025/12/01 11:32:07:176',10,0.024669,0.001245,0.044715,0.647619,-0.397405,-0.260564,0.328663,-0.95988,-2.41937,0.5
5467,'2025/12/01 11:32:07:190',10,0.024669,0.001245,0.044715,0.647619,-0.397405,-0.260564,0.328663,-0.95988,-2.41937,0.5
5468,'2025/12/01 11:32:07:209',10,0.067477,0.037501,0.072926,0.507334,-0.234448,-0.253926,0.344264,-0.970932,-2.40969,0.5
5469,'2025/12/01 11:32:07:224',10,0.067477,0.037501,0.072926,0.507334,-0.234448,-0.253926,0.344264,-0.970932,-2.40969,0.5
5470,'2025/12/01 11:32:07:241',10,0.115444,0.028399,0.099842,0.343014,-0.337554,-0.194503,0.359112,-0.984588,-2.40069,0.5
5471,'2025/12/01 11:32:07:261',10,0.115444,0.028399,0.099842,0.343014,-0.337554,-0.194503,0.359112,-0.984588,-2.40069,0.5
5472,'2025/12/01 11:32:07:276',10,0.12792,0.004429,0.085429,0.017744,-0.125725,-0.126792,0.367831,-0.99453,-2.397806,0.5
5473,'2025/12/01 11:32:07:291',10,0.12792,0.004429,0.085429,0.017744,-0.125725,-0.126792,0.367831,-0.99453,-2.397806,0.5
5474,'2025/12/01 11:32:07:306',10,0.131243,0.009489,0.035066,-0.108816,-0.064768,-0.034895,0.368904,-0.995131,-2.401401,0.5
5475,'2025/12/01 11:32:07:326',10,0.131243,0.009489,0.035066,-0.108816,-0.064768,-0.034895,0.368904,-0.995131,-2.401401,0.5
5476,'2025/12/01 11:32:07:342',10,0.060377,0.052872,-0.018404,-0.022919,-0.15662,0.015364,0.367091,-0.998741,-2.40347,0.5
5477,'2025/12/01 11:32:07:359',10,0.060377,0.052872,-0.018404,-0.022919,-0.15662,0.015364,0.367091,-0.998741,-2.40347,0.5
5478,'2025/12/01 11:32:07:374',10,0.06996,0.064779,-0.04838,0.258495,-0.487446,0.023337,0.368913,-1.009779,-2.40027,0.5
5479,'2025/12/01 11:32:07:391',10,0.06996,0.064779,-0.04838,0.258495,-0.487446,0.023337,0.368913,-1.009779,-2.40027,0.5
5480,'2025/12/01 11:32:07:409',10,0.059704,0.068461,-0.052598,0.411722,-0.512987,0.154045,0.37265,-1.030603,-2.388962,0.5
5481,'2025/12/01 11:32:07:425',10,0.059704,0.068461,-0.052598,0.411722,-0.512987,0.154045,0.37265,-1.030603,-2.388962,0.5
5482,'2025/12/01 11:32:07:441',10,-0.012,0.013326,0.036707,0.077079,0.129248,0.285651,0.370139,-1.041997,-2.376059,0.5
5483,'2025/12/01 11:32:07:459',10,-0.012,0.013326,0.036707,0.077079,0.129248,0.285651,0.370139,-1.041997,-2.376059,0.5
5484,'2025/12/01 11:32:07:475',10,-0.064757,-0.024707,0.018141,0.005512,0.29672,0.144017,0.363575,-1.034675,-2.370783,0.5
5485,'2025/12/01 11:32:07:493',10,-0.064757,-0.024707,0.018141,0.005512,0.29672,0.144017,0.363575,-1.034675,-2.370783,0.5
5486,'2025/12/01 11:32:07:509',10,-0.006094,-0.007309,0.021385,-0.018678,0.328145,0.052803,0.361457,-1.025208,-2.369199,0.5
5487,'2025/12/01 11:32:07:524',10,-0.006094,-0.007309,0.021385,-0.018678,0.328145,0.052803,0.361457,-1.025208,-2.369199,0.5
5488,'2025/12/01 11:32:07:543',10,0.065741,0.038128,0.022793,-0.288072,0.80714,0.223596,0.356043,-1.007406,-2.371045,0.5
5489,'2025/12/01 11:32:07:558',10,0.065741,0.038128,0.022793,-0.288072,0.80714,0.223596,0.356043,-1.007406,-2.371045,0.5
5490,'2025/12/01 11:32:07:574',10,0.055481,0.03572,-0.000327,-0.264064,0.734347,0.374208,0.340445,-0.977196,-2.374156,0.5
5491,'2025/12/01 11:32:07:591',10,0.055481,0.03572,-0.000327,-0.264064,0.734347,0.374208,0.340445,-0.977196,-2.374156,0.5
5492,'2025/12/01 11:32:07:609',10,-0.006675,0.00249,-0.020071,-0.069839,0.373866,0.27949,0.329302,-0.961201,-2.372551,0.5
5493,'2025/12/01 11:32:07:625',10,-0.006675,0.00249,-0.020071,-0.069839,0.373866,0.27949,0.329302,-0.961201,-2.372551,0.5
5494,'2025/12/01 11:32:07:642',10,-0.027046,-0.012482,-0.006026,0.04109,0.127023,0.151865,0.323547,-0.954566,-2.368179,0.5
5495,'2025/12/01 11:32:07:658',10,-0.027046,-0.012482,-0.006026,0.04109,0.127023,0.151865,0.323547,-0.954566,-2.368179,0.5
5496,'2025/12/01 11:32:07:674',10,-0.020526,-0.017365,-0.001092,0.042683,0.093206,0.139134,0.320619,-0.952807,-2.36357,0.5
5497,'2025/12/01 11:32:07:692',10,-0.020526,-0.017365,-0.001092,0.042683,0.093206,0.139134,0.320619,-0.952807,-2.36357,0.5
5498,'2025/12/01 11:32:07:709',10,-0.020526,-0.017365,-0.001092,0.042683,0.093206,0.139134,0.320619,-0.952807,-2.36357,0.5
5499,'2025/12/01 11:32:07:725',10,-0.044195,-0.030964,-0.002806,0.019495,0.098753,0.119002,0.317258,-0.950387,-2.35972,0.5
5500,'2025/12/01 11:32:07:741',10,-0.058033,-0.039058,-0.005083,0.012336,0.151188,0.061063,0.315613,-0.947735,-2.357504,0.5
5501,'2025/12/01 11:32:07:759',10,-0.058033,-0.039058,-0.005083,0.012336,0.151188,0.061063,0.315613,-0.947735,-2.357504,0.5
5502,'2025/12/01 11:32:07:776',10,-0.058033,-0.039058,-0.005083,0.012336,0.151188,0.061063,0.315613,-0.947735,-2.357504,0.5
5503,'2025/12/01 11:32:07:793',10,-0.052561,-0.015585,-0.00255,-0.121307,0.4363,0.058986,0.313034,-0.937994,-2.357839,0.5
5504,'2025/12/01 11:32:07:808',10,-0.033741,0.042782,-0.038822,-0.32624,1.109308,0.168888,0.305715,-0.91133,-2.361725,0.5
5505,'2025/12/01 11:32:07:824',10,-0.033741,0.042782,-0.038822,-0.32624,1.109308,0.168888,0.305715,-0.91133,-2.361725,0.5
5506,'2025/12/01 11:32:07:841',10,-0.028745,0.064824,-0.042858,-0.430568,1.533827,0.266176,0.29271,-0.868239,-2.36706,0.5
5507,'2025/12/01 11:32:07:860',10,-0.028745,0.064824,-0.042858,-0.430568,1.533827,0.266176,0.29271,-0.868239,-2.36706,0.5
5508,'2025/12/01 11:32:07:873',10,-0.045013,0.031601,-0.041947,-0.153114,1.102981,0.119948,0.280124,-0.819985,-2.370551,0.5
5509,'2025/12/01 11:32:07:892',10,-0.045013,0.031601,-0.041947,-0.153114,1.102981,0.119948,0.280124,-0.819985,-2.370551,0.5
5510,'2025/12/01 11:32:07:909',10,-0.012423,0.017343,-0.002829,0.027454,0.7432,0.017286,0.277546,-0.789003,-2.370204,0.5
5511,'2025/12/01 11:32:07:925',10,-0.012423,0.017343,-0.002829,0.027454,0.7432,0.017286,0.277546,-0.789003,-2.370204,0.5
5512,'2025/12/01 11:32:07:940',10,0.018745,0.021008,0.035621,-0.030377,0.664301,0.036808,0.277072,-0.764678,-2.369694,0.5
5513,'2025/12/01 11:32:17:075',11,0.026611,0.008404,-0.019243,0.115395,-0.011802,0.110956,0.449523,-0.374611,-2.401985,0.75
5514,'2025/12/01 11:32:17:094',11,0.026611,0.008404,-0.019243,0.115395,-0.011802,0.110956,0.449523,-0.374611,-2.401985,0.75
5515,'2025/12/01 11:32:17:109',11,0.013209,0.028093,-0.171452,0.597394,-0.215798,0.172786,0.456623,-0.379351,-2.394021,0.75
5516,'2025/12/01 11:32:17:124',11,0.013209,0.028093,-0.171452,0.597394,-0.215798,0.172786,0.456623,-0.379351,-2.394021,0.75
5517,'2025/12/01 11:32:17:142',11,0.195077,0.160651,-0.497313,2.108201,-1.456211,0.433382,0.494285,-0.420116,-2.364143,0.75
5518,'2025/12/01 11:32:17:158',11,0.195077,0.160651,-0.497313,2.108201,-1.456211,0.433382,0.494285,-0.420116,-2.364143,0.75
5519,'2025/12/01 11:32:17:176',11,0.195077,0.160651,-0.497313,2.108201,-1.456211,0.433382,0.494285,-0.420116,-2.364143,0.75
5520,'2025/12/01 11:32:17:193',11,0.401618,0.377913,-0.772893,4.6589,-3.358769,1.308819,0.582092,-0.552935,-2.274111,0.75
5521,'2025/12/01 11:32:17:211',11,0.363623,0.582948,-0.612772,5.729296,-4.144266,2.338936,0.674684,-0.769674,-2.09739,0.75
5522,'2025/12/01 11:32:17:226',11,0.363623,0.582948,-0.612772,5.729296,-4.144266,2.338936,0.674684,-0.769674,-2.09739,0.75
5523,'2025/12/01 11:32:17:242',11,-0.084813,0.427355,-0.807228,7.973265,-5.892529,2.18662,0.74122,-1.147251,-1.78267,0.75
5524,'2025/12/01 11:32:17:259',11,-0.084813,0.427355,-0.807228,7.973265,-5.892529,2.18662,0.74122,-1.147251,-1.78267,0.75
5525,'2025/12/01 11:32:17:274',11,-0.116989,0.40285,-0.319432,9.640041,-7.971848,1.048972,0.731623,-1.680797,-1.351326,0.75
5526,'2025/12/01 11:32:17:293',11,-0.116989,0.40285,-0.319432,9.640041,-7.971848,1.048972,0.731623,-1.680797,-1.351326,0.75
5527,'2025/12/01 11:32:17:307',11,-0.116989,0.40285,-0.319432,9.640041,-7.971848,1.048972,0.731623,-1.680797,-1.351326,0.75
5528,'2025/12/01 11:32:17:327',11,-0.116989,0.40285,-0.319432,9.640041,-7.971848,1.048972,0.731623,-1.680797,-1.351326,0.75
5529,'2025/12/01 11:32:17:342',11,-0.059219,0.278414,1.452381,3.638175,-2.094325,-1.428521,0.476683,-2.489825,-0.762582,0.75
5530,'2025/12/01 11:32:17:361',11,-0.059219,0.278414,1.452381,3.638175,-2.094325,-1.428521,0.476683,-2.489825,-0.762582,0.75
5531,'2025/12/01 11:32:17:376',11,0.097764,0.272222,1.517774,-1.730066,-0.602939,-1.738771,0.495064,-2.554615,-0.694533,0.75
5532,'2025/12/01 11:32:17:393',11,0.097764,0.272222,1.517774,-1.730066,-0.602939,-1.738771,0.495064,-2.554615,-0.694533,0.75
5533,'2025/12/01 11:32:17:409',11,0.627321,0.561953,0.066724,-2.133158,-0.84307,-0.722143,0.573626,-2.567154,-0.702157,0.75
5534,'2025/12/01 11:32:17:428',11,0.627321,0.561953,0.066724,-2.133158,-0.84307,-0.722143,0.573626,-2.567154,-0.702157,0.75
5535,'2025/12/01 11:32:17:443',11,0.762013,0.330158,-2.476346,2.029694,-1.4001,0.228615,0.590653,-2.622,-0.699861,0.75
5536,'2025/12/01 11:32:17:458',11,0.762013,0.330158,-2.476346,2.029694,-1.4001,0.228615,0.590653,-2.622,-0.699861,0.75
5537,'2025/12/01 11:32:17:474',11,0.56497,0.352687,-2.287696,5.922554,-0.266775,1.215704,0.446238,-2.665438,-0.648386,0.75
5538,'2025/12/01 11:32:17:491',11,0.56497,0.352687,-2.287696,5.922554,-0.266775,1.215704,0.446238,-2.665438,-0.648386,0.75
5539,'2025/12/01 11:32:17:510',11,-0.237781,0.372734,-0.326901,6.452197,-0.728984,0.579466,0.260055,-2.709883,-0.585615,0.75
5540,'2025/12/01 11:32:17:525',11,-0.237781,0.372734,-0.326901,6.452197,-0.728984,0.579466,0.260055,-2.709883,-0.585615,0.75
5541,'2025/12/01 11:32:17:542',11,-0.187008,0.477495,2.783928,1.850741,0.441628,0.050948,0.107293,-2.723191,-0.524171,0.75
5542,'2025/12/01 11:32:17:559',11,-0.187008,0.477495,2.783928,1.850741,0.441628,0.050948,0.107293,-2.723191,-0.524171,0.75
5543,'2025/12/01 11:32:17:575',11,0.014642,0.429862,2.940702,-4.24715,-0.893474,0.247312,0.155294,-2.728851,-0.551009,0.75
5544,'2025/12/01 11:32:17:593',11,0.014642,0.429862,2.940702,-4.24715,-0.893474,0.247312,0.155294,-2.728851,-0.551009,0.75
5545,'2025/12/01 11:32:17:609',11,0.014642,0.429862,2.940702,-4.24715,-0.893474,0.247312,0.155294,-2.728851,-0.551009,0.75
5546,'2025/12/01 11:32:17:627',11,0.014642,0.429862,2.940702,-4.24715,-0.893474,0.247312,0.155294,-2.728851,-0.551009,0.75
5547,'2025/12/01 11:32:17:641',11,0.050818,-0.072499,-3.135649,0.53439,-0.035744,0.085086,0.373437,-2.742919,-0.658328,0.75
5548,'2025/12/01 11:32:17:664',11,0.050818,-0.072499,-3.135649,0.53439,-0.035744,0.085086,0.373437,-2.742919,-0.658328,0.75
5549,'2025/12/01 11:32:17:676',11,0.408782,0.067193,-2.045709,3.991085,1.292557,0.780885,0.279307,-2.724536,-0.638177,0.75
5550,'2025/12/01 11:32:17:693',11,0.408782,0.067193,-2.045709,3.991085,1.292557,0.780885,0.279307,-2.724536,-0.638177,0.75
5551,'2025/12/01 11:32:17:708',11,0.408782,0.067193,-2.045709,3.991085,1.292557,0.780885,0.279307,-2.724536,-0.638177,0.75
5552,'2025/12/01 11:32:17:726',11,-0.134344,0.183023,1.009091,3.11668,0.877638,0.042923,0.152084,-2.699417,-0.589942,0.75
5553,'2025/12/01 11:32:17:743',11,-0.134344,0.183023,1.009091,3.11668,0.877638,0.042923,0.152084,-2.699417,-0.589942,0.75
5554,'2025/12/01 11:32:17:759',11,-0.134344,0.183023,1.009091,3.11668,0.877638,0.042923,0.152084,-2.699417,-0.589942,0.75
5555,'2025/12/01 11:32:17:776',11,-0.134344,0.183023,1.009091,3.11668,0.877638,0.042923,0.152084,-2.699417,-0.589942,0.75
5556,'2025/12/01 11:32:17:791',11,-0.134344,0.183023,1.009091,3.11668,0.877638,0.042923,0.152084,-2.699417,-0.589942,0.75
5557,'2025/12/01 11:32:17:809',11,-0.134344,0.183023,1.009091,3.11668,0.877638,0.042923,0.152084,-2.699417,-0.589942,0.75
5558,'2025/12/01 11:32:17:826',11,-0.294383,0.360947,0.074932,-3.896523,-1.697643,-0.482937,0.306745,-2.75041,-0.643299,0.75
5559,'2025/12/01 11:32:17:843',11,-0.119676,0.257434,-1.400626,-3.903521,0.15209,-0.578342,0.423917,-2.772278,-0.677764,0.75
5560,'2025/12/01 11:32:17:859',11,-0.119676,0.257434,-1.400626,-3.903521,0.15209,-0.578342,0.423917,-2.772278,-0.677764,0.75
5561,'2025/12/01 11:32:17:876',11,-0.119676,0.257434,-1.400626,-3.903521,0.15209,-0.578342,0.423917,-2.772278,-0.677764,0.75
5562,'2025/12/01 11:32:17:893',11,-0.119676,0.257434,-1.400626,-3.903521,0.15209,-0.578342,0.423917,-2.772278,-0.677764,0.75
5563,'2025/12/01 11:32:17:908',11,-0.119676,0.257434,-1.400626,-3.903521,0.15209,-0.578342,0.423917,-2.772278,-0.677764,0.75
5564,'2025/12/01 11:32:17:925',11,0.059239,0.447816,-0.879065,4.840211,1.732789,0.648003,0.330993,-2.675425,-0.628689,0.75
5565,'2025/12/01 11:32:17:942',11,0.059239,0.447816,-0.879065,4.840211,1.732789,0.648003,0.330993,-2.675425,-0.628689,0.75
5566,'2025/12/01 11:32:17:961',11,0.059239,0.447816,-0.879065,4.840211,1.732789,0.648003,0.330993,-2.675425,-0.628689,0.75
5567,'2025/12/01 11:32:17:975',11,0.059239,0.447816,-0.879065,4.840211,1.732789,0.648003,0.330993,-2.675425,-0.628689,0.75
5568,'2025/12/01 11:32:17:994',11,0.059239,0.447816,-0.879065,4.840211,1.732789,0.648003,0.330993,-2.675425,-0.628689,0.75
5569,'2025/12/01 11:32:18:009',11,0.059239,0.447816,-0.879065,4.840211,1.732789,0.648003,0.330993,-2.675425,-0.628689,0.75
5570,'2025/12/01 11:32:18:028',11,0.059239,0.447816,-0.879065,4.840211,1.732789,0.648003,0.330993,-2.675425,-0.628689,0.75
5571,'2025/12/01 11:32:18:041',11,-0.091217,0.493064,-0.091873,-4.550325,-1.272524,-0.526952,0.40701,-2.622117,-0.668674,0.75
5572,'2025/12/01 11:32:18:061',11,-0.091217,0.493064,-0.091873,-4.550325,-1.272524,-0.526952,0.40701,-2.622117,-0.668674,0.75
5573,'2025/12/01 11:32:18:076',11,0.187015,0.48513,-1.707268,-1.712699,-1.163268,-0.05676,0.495291,-2.64368,-0.710886,0.75
5574,'2025/12/01 11:32:18:091',11,0.187015,0.48513,-1.707268,-1.712699,-1.163268,-0.05676,0.495291,-2.64368,-0.710886,0.75
5575,'2025/12/01 11:32:18:109',11,0.187015,0.48513,-1.707268,-1.712699,-1.163268,-0.05676,0.495291,-2.64368,-0.710886,0.75
5576,'2025/12/01 11:32:18:125',11,0.187015,0.48513,-1.707268,-1.712699,-1.163268,-0.05676,0.495291,-2.64368,-0.710886,0.75
5577,'2025/12/01 11:32:18:144',11,0.187015,0.48513,-1.707268,-1.712699,-1.163268,-0.05676,0.495291,-2.64368,-0.710886,0.75
5578,'2025/12/01 11:32:18:159',11,0.187015,0.48513,-1.707268,-1.712699,-1.163268,-0.05676,0.495291,-2.64368,-0.710886,0.75
5579,'2025/12/01 11:32:18:176',11,-0.491427,0.00006,0.3978,5.127143,-0.141798,0.790849,0.274506,-2.561038,-0.681831,0.75
5580,'2025/12/01 11:32:18:193',11,-0.491427,0.00006,0.3978,5.127143,-0.141798,0.790849,0.274506,-2.561038,-0.681831,0.75
5581,'2025/12/01 11:32:18:209',11,-0.772374,-0.169044,2.97633,-0.391798,-0.717731,-0.290084,0.189728,-2.585521,-0.638635,0.75
5582,'2025/12/01 11:32:18:225',11,-0.772374,-0.169044,2.97633,-0.391798,-0.717731,-0.290084,0.189728,-2.585521,-0.638635,0.75
5583,'2025/12/01 11:32:18:241',11,-0.772374,-0.169044,2.97633,-0.391798,-0.717731,-0.290084,0.189728,-2.585521,-0.638635,0.75
5584,'2025/12/01 11:32:18:261',11,-0.772374,-0.169044,2.97633,-0.391798,-0.717731,-0.290084,0.189728,-2.585521,-0.638635,0.75
5585,'2025/12/01 11:32:18:276',11,-0.772374,-0.169044,2.97633,-0.391798,-0.717731,-0.290084,0.189728,-2.585521,-0.638635,0.75
5586,'2025/12/01 11:32:18:292',11,-0.233262,0.656796,0.513271,-5.939725,-1.283687,-1.139808,0.462951,-2.609383,-0.738787,0.75
5587,'2025/12/01 11:32:18:307',11,0.23559,0.775726,-1.709831,-4.860006,-0.037785,-0.911835,0.650853,-2.595803,-0.82212,0.75
5588,'2025/12/01 11:32:18:325',11,0.23559,0.775726,-1.709831,-4.860006,-0.037785,-0.911835,0.650853,-2.595803,-0.82212,0.75
5589,'2025/12/01 11:32:18:342',11,0.903196,0.600615,-3.720361,2.55974,1.884365,0.821822,0.696424,-2.548943,-0.843997,0.75
5590,'2025/12/01 11:32:18:361',11,0.903196,0.600615,-3.720361,2.55974,1.884365,0.821822,0.696424,-2.548943,-0.843997,0.75
5591,'2025/12/01 11:32:18:376',11,0.837097,0.655732,-2.135225,6.061304,1.43526,2.31745,0.55244,-2.512275,-0.802552,0.75
5592,'2025/12/01 11:32:18:393',11,0.837097,0.655732,-2.135225,6.061304,1.43526,2.31745,0.55244,-2.512275,-0.802552,0.75
5593,'2025/12/01 11:32:18:409',11,-0.570593,0.149018,0.872675,6.63517,-0.073918,1.085588,0.323597,-2.545783,-0.705644,0.75
5594,'2025/12/01 11:32:18:427',11,-0.570593,0.149018,0.872675,6.63517,-0.073918,1.085588,0.323597,-2.545783,-0.705644,0.75
5595,'2025/12/01 11:32:18:442',11,-0.831684,-0.084536,3.131613,-0.123366,0.159874,-0.237005,0.212282,-2.548612,-0.648832,0.75
5596,'2025/12/01 11:32:18:458',11,-0.831684,-0.084536,3.131613,-0.123366,0.159874,-0.237005,0.212282,-2.548612,-0.648832,0.75
5597,'2025/12/01 11:32:18:474',11,-0.560054,0.006311,2.532103,-4.614408,-0.249337,-0.919327,0.290054,-2.546243,-0.678752,0.75
5598,'2025/12/01 11:32:18:493',11,-0.560054,0.006311,2.532103,-4.614408,-0.249337,-0.919327,0.290054,-2.546243,-0.678752,0.75
5599,'2025/12/01 11:32:18:509',11,-0.560054,0.006311,2.532103,-4.614408,-0.249337,-0.919327,0.290054,-2.546243,-0.678752,0.75
5600,'2025/12/01 11:32:18:526',11,-0.329355,0.514289,0.551215,-6.344986,-0.861816,-1.477649,0.47588,-2.53374,-0.761656,0.75
5601,'2025/12/01 11:32:18:542',11,0.182553,0.812765,-1.21638,-5.093719,0.420973,-1.23606,0.683395,-2.486914,-0.864682,0.75
5602,'2025/12/01 11:32:18:559',11,0.182553,0.812765,-1.21638,-5.093719,0.420973,-1.23606,0.683395,-2.486914,-0.864682,0.75
5603,'2025/12/01 11:32:18:575',11,0.861174,0.63633,-3.104514,1.441406,0.513342,0.48666,0.741289,-2.448607,-0.900401,0.75
5604,'2025/12/01 11:32:18:592',11,0.861174,0.63633,-3.104514,1.441406,0.513342,0.48666,0.741289,-2.448607,-0.900401,0.75
5605,'2025/12/01 11:32:18:608',11,0.570018,0.552665,-1.655435,5.823366,0.639563,2.325216,0.593673,-2.460308,-0.844494,0.75
5606,'2025/12/01 11:32:18:625',11,0.570018,0.552665,-1.655435,5.823366,0.639563,2.325216,0.593673,-2.460308,-0.844494,0.75
5607,'2025/12/01 11:32:18:641',11,-0.392965,0.183377,0.270862,6.045895,0.974324,1.2585,0.383324,-2.484287,-0.74841,0.75
5608,'2025/12/01 11:32:18:661',11,-0.392965,0.183377,0.270862,6.045895,0.974324,1.2585,0.383324,-2.484287,-0.74841,0.75
5609,'2025/12/01 11:32:18:676',11,-0.537673,0.101764,2.203361,1.944002,0.242156,0.441656,0.268254,-2.478868,-0.688197,0.75
5610,'2025/12/01 11:32:18:692',11,-0.537673,0.101764,2.203361,1.944002,0.242156,0.441656,0.268254,-2.478868,-0.688197,0.75
5611,'2025/12/01 11:32:18:708',11,-0.543168,-0.070819,2.04751,-3.30478,0.128677,-0.584648,0.295429,-2.476263,-0.705711,0.75
5612,'2025/12/01 11:32:18:726',11,-0.543168,-0.070819,2.04751,-3.30478,0.128677,-0.584648,0.295429,-2.476263,-0.705711,0.75
5613,'2025/12/01 11:32:18:741',11,-0.327719,0.201962,0.759044,-4.879905,-0.050997,-1.197531,0.433826,-2.443367,-0.780791,0.75
5614,'2025/12/01 11:32:18:759',11,-0.327719,0.201962,0.759044,-4.879905,-0.050997,-1.197531,0.433826,-2.443367,-0.780791,0.75
5615,'2025/12/01 11:32:18:776',11,-0.104021,0.305665,-0.172773,-4.50042,-0.197965,-1.355069,0.567551,-2.413998,-0.854574,0.75
5616,'2025/12/01 11:32:18:793',11,-0.104021,0.305665,-0.172773,-4.50042,-0.197965,-1.355069,0.567551,-2.413998,-0.854574,0.75
5617,'2025/12/01 11:32:18:808',11,-0.104021,0.305665,-0.172773,-4.50042,-0.197965,-1.355069,0.567551,-2.413998,-0.854574,0.75
5618,'2025/12/01 11:32:18:826',11,0.246386,0.227536,-0.98973,-2.131525,-0.110528,-0.969901,0.685826,-2.379239,-0.917689,0.75
5619,'2025/12/01 11:32:18:841',11,0.299879,0.167582,-0.77624,-0.122596,-0.847674,-0.435843,0.728663,-2.392384,-0.927113,0.75
5620,'2025/12/01 11:32:18:861',11,0.299879,0.167582,-0.77624,-0.122596,-0.847674,-0.435843,0.728663,-2.392384,-0.927113,0.75
5621,'2025/12/01 11:32:18:875',11,0.155505,0.074554,-0.395408,0.675634,-0.745239,-0.134034,0.725403,-2.436938,-0.905906,0.75
5622,'2025/12/01 11:32:18:893',11,0.155505,0.074554,-0.395408,0.675634,-0.745239,-0.134034,0.725403,-2.436938,-0.905906,0.75
5623,'2025/12/01 11:32:18:909',11,0.054958,0.059996,-0.15055,0.57887,0.019389,0.070235,0.710107,-2.460206,-0.888701,0.75
5624,'2025/12/01 11:32:18:927',11,0.054958,0.059996,-0.15055,0.57887,0.019389,0.070235,0.710107,-2.460206,-0.888701,0.75
5625,'2025/12/01 11:32:18:943',11,-0.051517,0.061014,0.019244,0.150434,0.504243,0.053606,0.699564,-2.453355,-0.881335,0.75
5626,'2025/12/01 11:32:18:958',11,-0.051517,0.061014,0.019244,0.150434,0.504243,0.053606,0.699564,-2.453355,-0.881335,0.75
5627,'2025/12/01 11:32:18:975',11,-0.02924,0.085707,-0.065147,0.397845,0.458552,0.179921,0.69164,-2.436239,-0.879605,0.75
5628,'2025/12/01 11:32:18:993',11,-0.02924,0.085707,-0.065147,0.397845,0.458552,0.179921,0.69164,-2.436239,-0.879605,0.75
5629,'2025/12/01 11:32:19:010',11,-0.075807,0.041201,0.100368,0.442289,0.111798,0.097764,0.677834,-2.433348,-0.871763,0.75
5630,'2025/12/01 11:32:19:025',11,-0.075807,0.041201,0.100368,0.442289,0.111798,0.097764,0.677834,-2.433348,-0.871763,0.75
5631,'2025/12/01 11:32:19:042',11,-0.027686,0.03097,0.218373,-0.193718,0.21716,0.046502,0.672782,-2.429076,-0.869872,0.75
